status,style,street,city,zip_code,beds,full_baths,half_baths,sqft,year_built,list_price,sold_price,price_per_sqft,latitude,longitude,county,house_age,style_CONDO,style_CONDOS,style_COOP,style_LAND,style_MOBILE,style_MULTI_FAMILY,style_OTHER,style_SINGLE_FAMILY,style_TOWNHOMES,total_baths,beds_times_sqft,total_baths_times_sqft
SOLD,MULTI_FAMILY,147-18  16th Rd,Whitestone,11357,5.0,3.0,0.0,1381.5,1955.0,1288000.0,1288000,932.3199420919291,40.784943,-73.817794,Queens,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6907.5,4144.5
SOLD,COOP,1818  Newkirk Ave,Brooklyn,11226,0.0,1.0,0.0,570.0,1958.0,305000.0,295000,518.0,40.636649,-73.960134,Kings,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,570.0
SOLD,CONDOS,1670  Metropolitan Ave,Bronx,10462,1.0,1.0,0.0,613.0,1928.0,208000.0,212000,346.0,40.838613,-73.856525,Bronx,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,613.0,613.0
SOLD,MULTI_FAMILY,94-24  53rd Ave,Elmhurst,11373,3.0,2.0,0.0,1381.5,1920.0,999999.0,950000,687.6583423814694,40.739199,-73.867703,Queens,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4144.5,2763.0
SOLD,TOWNHOMES,23  Stone Ln,Staten Island,10314,2.0,1.0,1.0,1008.0,1980.0,439000.0,434000,431.0,40.578568,-74.162104,Richmond,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2016.0,1512.0
SOLD,SINGLE_FAMILY,84-19  Sutter Ave,Jamaica,11417,3.0,1.0,0.0,1381.5,1930.0,650000.0,665000,481.3608396670286,40.675916,-73.85176,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,350  Butler St,Brooklyn,11217,2.0,1.0,0.0,1033.0,2020.0,1450000.0,1435000,1389.0,40.679623,-73.981071,Kings,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2066.0,1033.0
SOLD,COOP,889  Broadway,New York,10003,3.0,1.0,0.0,1850.0,1883.0,2395000.0,2100000,1135.0,40.738708,-73.990044,New York,141.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5550.0,1850.0
SOLD,COOP,15 W 72nd St,New York,10023,2.0,1.0,0.0,1381.5,1964.0,1950000.0,1950000,1411.5092290988057,40.777077,-73.976847,New York,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,SINGLE_FAMILY,1123 E 212th St,Bronx,10469,4.0,3.0,0.0,1381.5,1955.0,625000.0,625000,452.4068041983351,40.875407,-73.853851,Bronx,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5526.0,4144.5
SOLD,SINGLE_FAMILY,64-57  212 St,Bayside,11364,3.0,2.0,1.0,1858.0,1950.0,1298000.0,1260000,678.0,40.743449,-73.763292,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,5574.0,4645.0
SOLD,SINGLE_FAMILY,231  Jerome Ave,Staten Island,10305,4.0,1.0,0.0,2697.0,1940.0,795000.0,770000,286.0,40.592913,-74.073706,Richmond,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10788.0,2697.0
SOLD,CONDOS,422 W 20th St,New York,10011,2.0,1.0,0.0,906.0,1920.0,1490000.0,1425000,1573.0,40.745022,-74.003944,New York,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1812.0,906.0
SOLD,CONDOS,300 W 122nd St,New York,10027,1.0,1.0,0.0,610.0,2020.0,795000.0,829873,1360.0,40.808399,-73.953239,New York,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610.0,610.0
SOLD,SINGLE_FAMILY,1796  Schenectady Ave,Brooklyn,11234,3.0,3.0,0.0,1376.0,1925.0,798000.0,790000,574.0,40.628667,-73.931166,Kings,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4128.0,4128.0
SOLD,COOP,515 E 79th St,New York,10075,3.0,1.0,0.0,1381.5,1981.0,2275000.0,1995000,1444.0825190010858,40.771028,-73.948827,New York,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,MULTI_FAMILY,29  Bay 10th St,Brooklyn,11228,4.0,2.0,0.0,2024.0,1955.0,999900.0,915000,452.0,40.610196,-74.009199,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8096.0,4048.0
SOLD,SINGLE_FAMILY,84  Catherine St,Staten Island,10302,4.0,2.0,0.0,2156.0,1950.0,649900.0,622500,289.0,40.62762,-74.135676,Richmond,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8624.0,4312.0
SOLD,SINGLE_FAMILY,894 E 38th St,Brooklyn,11210,3.0,2.0,0.0,1600.0,1930.0,735000.0,715000,447.0,40.633423,-73.940281,Kings,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4800.0,3200.0
SOLD,SINGLE_FAMILY,1074 E 37th St,Brooklyn,11210,3.0,1.0,1.0,1344.0,1925.0,574900.0,475000,353.0,40.630562,-73.940911,Kings,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4032.0,2016.0
SOLD,SINGLE_FAMILY,33-61  168th St,Flushing,11358,4.0,3.0,1.0,1381.5,1935.0,1288000.0,1250000,904.8136083966702,40.765718,-73.797304,Queens,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,5526.0,4835.25
SOLD,MULTI_FAMILY,1225 E 68th St,Brooklyn,11234,8.0,3.0,1.0,3762.0,1969.0,1389000.0,1325000,352.0,40.624398,-73.91619,Kings,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,30096.0,13167.0
SOLD,TOWNHOMES,19  Grandview Ave,Staten Island,10303,3.0,1.0,1.0,1240.0,1992.0,469888.0,469888,379.0,40.639293,-74.164643,Richmond,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3720.0,1860.0
SOLD,CONDOS,36-20  168 St,Flushing,11358,2.0,1.0,1.0,1200.0,1937.0,499000.0,491515,410.0,40.762144,-73.798372,Queens,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2400.0,1800.0
SOLD,SINGLE_FAMILY,47-50  202nd St,Bayside,11361,4.0,2.0,1.0,2250.0,1992.0,1350000.0,1250000,556.0,40.752713,-73.778428,Queens,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,9000.0,5625.0
SOLD,CONDOS,111 W 56th St,New York,10019,1.0,1.0,0.0,549.0,2022.0,1195000.0,1125000,2049.0,40.764832,-73.984322,Queens,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,549.0,549.0
SOLD,CONDOS,242-09  Oak Park Dr,Douglaston,11362,2.0,2.0,0.0,1137.0,1998.0,789000.0,765000,673.0,40.745968,-73.733107,Queens,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2274.0,2274.0
SOLD,SINGLE_FAMILY,388  Oak Ave,Staten Island,10306,2.0,1.0,0.0,864.0,1955.0,649888.0,650000,752.0,40.561163,-74.117273,Richmond,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1728.0,864.0
SOLD,CONDOS,139-35  35th Ave,Flushing,11354,1.0,1.0,0.0,1381.5,1984.0,435000.0,430000,311.2558812884546,40.765825,-73.826613,Queens,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,133-15  114th,South Ozone Park,11420,3.0,1.0,0.0,1381.5,1925.0,698000.0,685000,495.83785740137535,40.672644,-73.824783,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,77  Reade St,New York,10007,2.0,2.0,0.0,1523.0,2009.0,2650000.0,2595000,1704.0,40.714958,-74.007263,New York,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3046.0,3046.0
SOLD,SINGLE_FAMILY,459  Raritan Ave,Staten Island,10305,3.0,1.0,1.0,780.0,1988.0,579900.0,570000,731.0,40.58798,-74.085898,Richmond,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2340.0,1170.0
SOLD,CONDOS,308 E 38th St,New York,10016,2.0,1.0,0.0,1295.0,2001.0,1595000.0,1585000,1224.0,40.746891,-73.973457,New York,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2590.0,1295.0
SOLD,CONDOS,61-36  170th St,Fresh Meadows,11365,2.0,2.0,0.0,850.0,1989.0,615000.0,588000,692.0,40.737723,-73.799776,Queens,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1700.0,1700.0
SOLD,TOWNHOMES,51  Forest Ln,Staten Island,10307,3.0,1.0,1.0,1150.0,1998.0,549000.0,530000,461.0,40.503179,-74.238857,Richmond,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3450.0,1725.0
SOLD,CONDOS,325  Fifth Ave,New York,10016,1.0,1.0,0.0,816.0,2006.0,1095000.0,990000,1213.0,40.74733,-73.984857,New York,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,816.0,816.0
SOLD,SINGLE_FAMILY,197-01  46th Ave,Flushing,11358,5.0,2.0,1.0,1381.5,1960.0,1448000.0,1340000,969.9601882012305,40.75449,-73.783394,Queens,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,6907.5,3453.75
SOLD,APARTMENT,20  Cliff St,Staten Island,10305,2.0,2.0,0.0,966.0,1965.0,189000.0,210000,217.0,40.61121,-74.060036,Richmond,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1932.0,1932.0
SOLD,MULTI_FAMILY,49  Brownell St,Staten Island,10304,8.0,4.0,0.0,2750.0,1930.0,839000.0,765000,278.0,40.624187,-74.075012,Richmond,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,22000.0,11000.0
SOLD,SINGLE_FAMILY,333  Beach 143rd St,Queens,11694,4.0,1.0,0.0,2920.0,1920.0,1498000.0,1400238,480.0,40.573112,-73.860547,Queens,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11680.0,2920.0
SOLD,MULTI_FAMILY,106  Fort Greene Pl,Brooklyn,11217,6.0,1.0,0.0,3660.0,1899.0,3625000.0,3425000,936.0,40.686356,-73.976654,Kings,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21960.0,3660.0
SOLD,CONDOS,333 E 34th St,New York,10016,1.0,1.0,0.0,725.0,1961.0,849500.0,862171,1189.0,40.744363,-73.97416,New York,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725.0,725.0
SOLD,SINGLE_FAMILY,112  Gain Ct,Brooklyn,11229,3.0,2.0,0.0,1248.0,1925.0,645000.0,625000,501.0,40.589282,-73.925351,Kings,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3744.0,2496.0
SOLD,SINGLE_FAMILY,64-28  137 St,Flushing,11367,3.0,1.0,1.0,1381.5,1950.0,838888.0,830000,600.7962359753891,40.737989,-73.829679,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4144.5,2072.25
SOLD,MULTI_FAMILY,77  Birch Rd,Staten Island,10303,3.0,1.0,1.0,2410.0,1973.0,839000.0,800000,332.0,40.624464,-74.16474,Richmond,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,7230.0,3615.0
SOLD,SINGLE_FAMILY,4  Knox Pl,Staten Island,10314,3.0,1.0,0.0,1200.0,1945.0,872500.0,872500,727.0,40.615611,-74.114631,Richmond,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3600.0,1200.0
SOLD,MULTI_FAMILY,869  Elbe Ave,Staten Island,10304,2.0,1.0,0.0,1800.0,1960.0,938888.0,935000,519.0,40.604658,-74.085429,Richmond,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3600.0,1800.0
SOLD,TOWNHOMES,339  Union Ave,Staten Island,10303,3.0,1.0,1.0,1677.0,2004.0,549999.0,552500,329.0,40.627652,-74.157158,Richmond,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,5031.0,2515.5
SOLD,SINGLE_FAMILY,98  Vedder Ave,Staten Island,10302,3.0,2.0,0.0,1554.0,1950.0,699000.0,650000,418.0,40.620668,-74.147236,Richmond,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4662.0,3108.0
SOLD,CONDOS,40  Mercer St,New York,10013,3.0,1.0,0.0,2706.0,2007.0,9995000.0,9000000,3326.0,40.721207,-74.000954,New York,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8118.0,2706.0
SOLD,MULTI_FAMILY,143  South Ave,Staten Island,10303,4.0,3.0,1.0,2208.0,2006.0,485000.0,485000,220.0,40.636377,-74.165732,Richmond,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,8832.0,7728.0
SOLD,APARTMENT,135  Perry St,New York,10014,0.0,1.0,0.0,15000.0,1900.0,629900.0,620000,41.0,40.734982,-74.007721,New York,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15000.0
SOLD,MULTI_FAMILY,201-15  Linden Blvd,Saint Albans,11412,3.0,2.0,1.0,1381.5,1910.0,798000.0,798000,577.6330076004343,40.695101,-73.750764,Queens,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,4144.5,3453.75
SOLD,CONDOS,209  Berry St,Brooklyn,11249,2.0,1.0,0.0,800.0,1991.0,999999.0,1100000,1375.0,40.71588,-73.961025,Kings,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,800.0
SOLD,CONDOS,200 E 69th St,New York,10021,1.0,1.0,0.0,774.0,1991.0,998000.0,960000,1240.0,40.767289,-73.961762,New York,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,774.0,774.0
SOLD,CONDOS,333 E 34th St,New York,10016,1.0,1.0,0.0,665.0,1961.0,699000.0,675000,1015.0,40.744363,-73.97416,New York,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,665.0,665.0
SOLD,COOP,2285  Bragg St,Brooklyn,11229,1.0,1.0,0.0,870.0,1953.0,179999.0,150000,172.0,40.597134,-73.93528,Kings,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.0,870.0
SOLD,SINGLE_FAMILY,65  Hasbrouck Rd,Staten Island,10304,3.0,1.0,0.0,1639.0,1961.0,849000.0,838000,511.0,40.598073,-74.094794,Richmond,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4917.0,1639.0
SOLD,MULTI_FAMILY,2419 E 1st St,Brooklyn,11223,5.0,2.0,0.0,2980.0,1940.0,1139000.0,1040000,349.0,40.590163,-73.968916,Kings,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14900.0,5960.0
SOLD,MULTI_FAMILY,358  Lamoka Ave,Staten Island,10312,4.0,2.0,0.0,2342.0,1970.0,849998.0,824000,352.0,40.548765,-74.162899,Richmond,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9368.0,4684.0
SOLD,SINGLE_FAMILY,8  Theresa Pl,Staten Island,10301,4.0,1.0,1.0,1280.0,1915.0,765000.0,755000,590.0,40.624026,-74.093709,Richmond,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,5120.0,1920.0
SOLD,SINGLE_FAMILY,1343 E 24th St,Brooklyn,11210,6.0,3.0,0.0,2491.0,1925.0,1875000.0,1750000,703.0,40.617924,-73.950738,Kings,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,14946.0,7473.0
SOLD,SINGLE_FAMILY,88-08  Gettysburg St,Bellerose,11426,3.0,1.0,1.0,1606.0,1930.0,668000.0,738000,460.0,40.730002,-73.731164,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4818.0,2409.0
SOLD,COOP,7622  Springfield Blvd,Bayside,11364,2.0,1.0,0.0,1381.5,1955.0,290000.0,360500,260.9482446615997,40.738949,-73.750275,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,SINGLE_FAMILY,85-34  Chevy Chase St,Jamaica,11432,3.0,2.0,2.0,1381.5,1935.0,1188000.0,1250000,904.8136083966702,40.719864,-73.778227,Queens,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4144.5,4144.5
SOLD,SINGLE_FAMILY,104-65  110th St,Richmond Hill,11418,3.0,2.0,0.0,1381.5,1920.0,569900.0,565000,408.97575099529496,40.682653,-73.830931,Queens,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4144.5,2763.0
SOLD,MULTI_FAMILY,54  Spratt Ave,Staten Island,10306,3.0,1.0,1.0,2450.0,1975.0,889888.0,910000,371.0,40.5578,-74.134388,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,7350.0,3675.0
SOLD,MULTI_FAMILY,468  60th St,Brooklyn,11220,3.0,8.0,0.0,1690.0,1955.0,1589000.0,1400000,828.0,40.639602,-74.016872,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5070.0,13520.0
SOLD,CONDOS,450  Grand Ave,Brooklyn,11238,3.0,1.0,0.0,1316.0,2024.0,1850000.0,1790000,1360.0,40.682854,-73.961845,Kings,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3948.0,1316.0
SOLD,COOP,6801  Shore Rd,Brooklyn,11220,1.0,1.0,0.0,750.0,1951.0,367500.0,355000,473.0,40.639296,-74.035304,Kings,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,750.0
SOLD,MULTI_FAMILY,61-46  56th St,Maspeth,11378,5.0,2.0,0.0,1381.5,1930.0,1099000.0,1073000,776.6920014477017,40.713967,-73.907879,Queens,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6907.5,2763.0
SOLD,COOP,18-15  215th St,Bayside,11360,1.0,1.0,0.0,880.0,1970.0,499000.0,490000,557.0,40.784012,-73.774872,Queens,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0,880.0
SOLD,COOP,80-35  Springfield Blvd,Oakland Gardens,11364,2.0,1.0,0.0,1100.0,1956.0,299000.0,309000,281.0,40.741455,-73.7559665,Queens,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2200.0,1100.0
SOLD,TOWNHOMES,30-53  35th St,Queens,11103,4.0,3.0,1.0,1381.5,1935.0,2850000.0,2850000,2062.975027144408,40.763919,-73.919049,Queens,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,5526.0,4835.25
SOLD,SINGLE_FAMILY,116-43  168th St,Jamaica,11434,2.0,2.0,0.0,1381.5,1935.0,499000.0,490000,354.68693449149475,40.686279,-73.778734,Queens,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2763.0,2763.0
SOLD,TOWNHOMES,124  Hampton Pl,Staten Island,10309,3.0,1.0,1.0,1188.0,1984.0,479888.0,455000,383.0,40.549095,-74.214806,Richmond,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3564.0,1782.0
SOLD,COOP,251-10  71st Ave,Bellerose,11426,1.0,1.0,0.0,684.0,1950.0,239999.0,232500,340.0,40.751995,-73.723412,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,684.0,684.0
SOLD,APARTMENT,167  Arlo Rd,Staten Island,10301,2.0,1.0,0.0,800.0,1951.0,225000.0,215000,269.0,40.619499,-74.095703,Richmond,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,800.0
SOLD,MULTI_FAMILY,114  Woodvale Ave,Staten Island,10309,5.0,2.0,1.0,3328.0,2022.0,1094000.0,1094000,329.0,40.521768,-74.210003,Richmond,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,16640.0,8320.0
SOLD,COOP,100  Riverside Dr,New York,10024,2.0,2.0,0.0,1381.5,1938.0,1595000.0,1550000,1121.9688744118712,40.786915,-73.980942,New York,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2763.0,2763.0
SOLD,MULTI_FAMILY,103-41  Woodhaven Blvd,Ozone Park,11417,4.0,3.0,0.0,1381.5,1960.0,1198000.0,1090000,788.9974665218965,40.681241,-73.844138,Queens,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5526.0,4144.5
SOLD,SINGLE_FAMILY,166  Bancroft Ave,Staten Island,10306,3.0,1.0,0.0,1860.0,1940.0,795000.0,750000,403.0,40.576323,-74.109994,Richmond,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5580.0,1860.0
SOLD,COOP,3223  88th St,East Elmhurst,11369,1.0,1.0,0.0,780.0,1952.0,259000.0,245000,314.0,40.757275,-73.879522,Queens,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,780.0,780.0
SOLD,COOP,1170  Ocean Pkwy,Brooklyn,11230,0.0,1.0,0.0,680.0,1965.0,249999.0,230000,338.0,40.620182,-73.970222,Kings,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,680.0
SOLD,MULTI_FAMILY,1920  79th St,Brooklyn,11214,3.0,5.0,0.0,2600.0,1925.0,1699000.0,1550000,596.0,40.609408,-73.995997,Kings,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7800.0,13000.0
SOLD,CONDOS,1  Irving Pl,New York,10003,1.0,1.0,0.0,662.0,1988.0,1139000.0,1120000,1692.0,40.734643,-73.989213,New York,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,662.0,662.0
SOLD,COOP,9411  Shore Rd,Brooklyn,11209,0.0,2.0,0.0,1250.0,1960.0,750000.0,735000,588.0,40.617435,-74.038742,Kings,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2500.0
SOLD,SINGLE_FAMILY,15  Andrews St,Staten Island,10305,2.0,1.0,0.0,810.0,1920.0,565000.0,530000,654.0,40.591837,-74.07249,Richmond,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1620.0,810.0
SOLD,SINGLE_FAMILY,2776  Bainbridge Ave,Bronx,10458,7.0,3.0,0.0,1381.5,1910.0,800000.0,620,0.44878754976474844,40.867449,-73.889149,Bronx,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9670.5,4144.5
SOLD,COOP,8015  6th Ave,Brooklyn,11209,2.0,1.0,0.0,748.0,1924.0,309000.0,300000,401.0,40.623787,-74.021698,Kings,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1496.0,748.0
SOLD,COOP,110  Shore Blvd,Brooklyn,11235,2.0,1.0,0.0,950.0,1955.0,375000.0,335000,353.0,40.581446,-73.953425,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1900.0,950.0
SOLD,COOP,2932 W 5th St,Brooklyn,11224,2.0,1.0,0.0,1000.0,1964.0,369000.0,370000,370.0,40.578285,-73.973763,Kings,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0,1000.0
SOLD,SINGLE_FAMILY,48  Wilson St,Staten Island,10304,3.0,1.0,0.0,1050.0,1960.0,699000.0,663000,631.0,40.597198,-74.091254,Richmond,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3150.0,1050.0
SOLD,CONDOS,2311  Gerritsen Ave,Brooklyn,11229,3.0,3.0,0.0,1586.0,2004.0,639000.0,630000,397.0,40.600125,-73.932583,Kings,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4758.0,4758.0
SOLD,CONDOS,143  Reade St,New York,10013,4.0,3.0,1.0,2800.0,1931.0,6999000.0,6999000,2500.0,40.716438,-74.010002,New York,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11200.0,9800.0
SOLD,CONDOS,560  Carroll St,Brooklyn,11215,1.0,1.0,0.0,761.0,2007.0,915000.0,931717,1224.0,40.675529,-73.983113,Kings,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,761.0,761.0
SOLD,MULTI_FAMILY,203  Sterling St,Brooklyn,11225,5.0,2.0,0.0,2128.0,1910.0,995000.0,1300000,611.0,40.663141,-73.954416,Kings,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10640.0,4256.0
SOLD,MULTI_FAMILY,720  Jerome St,Brooklyn,11207,6.0,3.0,0.0,1381.5,1960.0,899000.0,880000,636.9887803112559,40.662743,-73.883287,Kings,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8289.0,4144.5
SOLD,MULTI_FAMILY,3400  Wright Ave,Bronx,10475,8.0,5.0,0.0,3300.0,2000.0,1050000.0,950000,288.0,40.880766,-73.832967,Bronx,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,26400.0,16500.0
SOLD,MULTI_FAMILY,223  Buel Ave,Staten Island,10305,3.0,2.0,1.0,1667.0,2000.0,866666.0,835000,501.0,40.586174,-74.094573,Richmond,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,5001.0,4167.5
SOLD,COOP,10  Mitchell Pl,New York,10017,2.0,1.0,0.0,1381.5,1928.0,950000.0,875000,633.3695258776692,40.753174,-73.965685,New York,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
